fra;vaccin;jour;n_dose1;n_dose2;n_dose3;n_dose4;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_dose2;n_cum_dose3;n_cum_dose4;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel
FR;5;2021-10-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-10-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-11-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;5;2021-12-14;33;45;77;0;27;88;1;0;0;33;45;77;0;27;88;1;0;0
FR;5;2021-12-15;196;44;37;0;42;49;0;0;0;229;89;114;0;69;137;1;0;0
FR;5;2021-12-16;181;21;44;0;38;48;0;0;0;410;110;158;0;107;185;1;0;0
FR;5;2021-12-17;313;16;72;0;34;74;2;0;0;723;126;230;0;141;259;3;0;0
FR;5;2021-12-18;766;24;22;0;67;29;0;0;0;1489;150;252;0;208;288;3;0;0
FR;5;2021-12-19;585;15;15;0;67;17;0;0;0;2074;165;267;0;275;305;3;0;0
FR;5;2021-12-20;1225;31;34;0;134;37;2;0;0;3299;196;301;0;409;342;5;0;0
FR;5;2021-12-21;1535;22;54;1;141;60;0;0;0;4834;218;355;1;550;402;5;0;0
FR;5;2021-12-22;4069;40;37;0;420;46;2;0;0;8903;258;392;1;970;448;7;0;0
FR;5;2021-12-23;3043;16;21;0;305;25;0;0;0;11946;274;413;1;1275;473;7;0;0
FR;5;2021-12-24;761;18;9;0;103;14;0;0;0;12707;292;422;1;1378;487;7;0;0
FR;5;2021-12-25;61;5;2;0;9;3;0;0;0;12768;297;424;1;1387;490;7;0;0
FR;5;2021-12-26;623;6;3;0;101;4;0;0;0;13391;303;427;1;1488;494;7;0;0
FR;5;2021-12-27;4085;25;21;0;458;23;1;0;0;17476;328;448;1;1946;517;8;0;0
FR;5;2021-12-28;5204;23;41;1;513;43;2;0;0;22680;351;489;2;2459;560;10;0;0
FR;5;2021-12-29;8105;34;66;1;888;69;0;0;0;30785;385;555;3;3347;629;10;0;0
FR;5;2021-12-30;5173;18;33;0;525;39;0;0;0;35958;403;588;3;3872;668;10;0;0
FR;5;2021-12-31;1554;8;10;0;182;11;0;0;0;37512;411;598;3;4054;679;10;0;0
FR;5;2022-01-01;186;2;2;0;24;3;0;0;0;37698;413;600;3;4078;682;10;0;0
FR;5;2022-01-02;1489;1;1;0;152;1;0;0;0;39187;414;601;3;4230;683;10;0;0
FR;5;2022-01-03;3069;36;34;0;323;33;1;0;0;42256;450;635;3;4553;716;11;0;0
FR;5;2022-01-04;3034;39;33;0;321;42;3;0;0;45290;489;668;3;4874;758;14;0;0
FR;5;2022-01-05;19324;203;97;1;2117;108;0;0;0;64614;692;765;4;6991;866;14;0;0
FR;5;2022-01-06;3748;134;122;0;507;142;2;0;0;68362;826;887;4;7498;1008;16;0;0
FR;5;2022-01-07;5006;202;48;2;704;56;1;0;0;73368;1028;935;6;8202;1064;17;0;0
FR;5;2022-01-08;13659;514;45;0;2003;52;0;0;0;87027;1542;980;6;10205;1116;17;0;0
FR;5;2022-01-09;5754;399;15;0;1112;20;1;0;0;92781;1941;995;6;11317;1136;18;0;0
FR;5;2022-01-10;3455;326;25;0;735;29;0;0;0;96236;2267;1020;6;12052;1165;18;0;0
FR;5;2022-01-11;3671;283;38;0;661;41;1;0;0;99907;2550;1058;6;12713;1206;19;0;0
FR;5;2022-01-12;22650;3005;89;0;5297;112;2;0;0;122557;5555;1147;6;18010;1318;21;0;0
FR;5;2022-01-13;4039;623;29;0;1051;31;2;0;0;126596;6178;1176;6;19061;1349;23;0;0
FR;5;2022-01-14;4843;583;45;0;1115;52;1;0;0;131439;6761;1221;6;20176;1401;24;0;0
FR;5;2022-01-15;14686;1747;38;3;3378;49;3;0;0;146125;8508;1259;9;23554;1450;27;0;0
FR;5;2022-01-16;4728;666;3;0;1261;5;0;0;0;150853;9174;1262;9;24815;1455;27;0;0
FR;5;2022-01-17;2297;718;26;0;986;29;0;0;0;153150;9892;1288;9;25801;1484;27;0;0
FR;5;2022-01-18;2431;870;30;0;1141;40;0;0;0;155581;10762;1318;9;26942;1524;27;0;0
FR;5;2022-01-19;18484;6423;74;2;8366;142;3;0;0;174065;17185;1392;11;35308;1666;30;0;0
FR;5;2022-01-20;1920;1067;25;0;1295;34;2;0;0;175985;18252;1417;11;36603;1700;32;0;0
FR;5;2022-01-21;3077;1372;47;1;1677;59;2;0;0;179062;19624;1464;12;38280;1759;34;0;0
FR;5;2022-01-22;10720;3454;33;1;4671;43;1;0;0;189782;23078;1497;13;42951;1802;35;0;0
FR;5;2022-01-23;2629;1415;6;0;1789;10;0;0;0;192411;24493;1503;13;44740;1812;35;0;0
FR;5;2022-01-24;1161;1341;19;0;1447;23;1;0;0;193572;25834;1522;13;46187;1835;36;0;0
FR;5;2022-01-25;1220;1550;20;2;1684;31;3;0;0;194792;27384;1542;15;47871;1866;39;0;0
FR;5;2022-01-26;10748;12032;50;1;13300;89;1;0;1;205540;39416;1592;16;61171;1955;40;0;1
FR;5;2022-01-27;1291;1693;10;0;1838;17;0;0;0;206831;41109;1602;16;63009;1972;40;0;1
FR;5;2022-01-28;1698;3346;16;0;3566;19;1;0;0;208529;44455;1618;16;66575;1991;41;0;1
FR;5;2022-01-29;6241;8041;68;0;8855;96;2;0;0;214770;52496;1686;16;75430;2087;43;0;1
FR;5;2022-01-30;1509;2950;5;0;3185;18;0;0;0;216279;55446;1691;16;78615;2105;43;0;1
FR;5;2022-01-31;589;1773;23;0;1837;24;3;0;0;216868;57219;1714;16;80452;2129;46;0;1
FR;5;2022-02-01;712;1706;10;0;1791;15;0;0;0;217580;58925;1724;16;82243;2144;46;0;1
FR;5;2022-02-02;6959;15655;52;0;16603;94;0;0;0;224539;74580;1776;16;98846;2238;46;0;1
FR;5;2022-02-03;492;1691;14;0;1748;13;5;0;0;225031;76271;1790;16;100594;2251;51;0;1
FR;5;2022-02-04;945;3002;19;0;3123;31;0;0;0;225976;79273;1809;16;103717;2282;51;0;1
FR;5;2022-02-05;3536;8919;23;0;9517;37;0;0;0;229512;88192;1832;16;113234;2319;51;0;1
FR;5;2022-02-06;737;2398;10;0;2556;19;0;0;0;230249;90590;1842;16;115790;2338;51;0;1
FR;5;2022-02-07;884;1596;23;0;1715;25;2;0;0;231133;92186;1865;16;117505;2363;53;0;1
FR;5;2022-02-08;725;1287;18;0;1407;20;2;0;0;231858;93473;1883;16;118912;2383;55;0;1
FR;5;2022-02-09;4544;12880;44;0;13608;76;1;0;0;236402;106353;1927;16;132520;2459;56;0;1
FR;5;2022-02-10;646;1059;14;0;1166;15;0;0;0;237048;107412;1941;16;133686;2474;56;0;1
FR;5;2022-02-11;793;2032;16;0;2163;21;1;0;0;237841;109444;1957;16;135849;2495;57;0;1
FR;5;2022-02-12;2286;6812;33;0;7279;53;0;0;0;240127;116256;1990;16;143128;2548;57;0;1
FR;5;2022-02-13;464;1541;8;0;1654;8;1;0;0;240591;117797;1998;16;144782;2556;58;0;1
FR;5;2022-02-14;678;1288;10;0;1407;13;1;0;0;241269;119085;2008;16;146189;2569;59;0;1
FR;5;2022-02-15;482;886;9;0;968;14;1;0;0;241751;119971;2017;16;147157;2583;60;0;1
FR;5;2022-02-16;2980;9124;41;1;9676;58;2;0;0;244731;129095;2058;17;156833;2641;62;0;1
FR;5;2022-02-17;436;809;6;0;876;7;1;0;0;245167;129904;2064;17;157709;2648;63;0;1
FR;5;2022-02-18;649;1408;13;0;1535;17;0;0;0;245816;131312;2077;17;159244;2665;63;0;1
FR;5;2022-02-19;1373;4315;16;0;4623;28;0;0;0;247189;135627;2093;17;163867;2693;63;0;1
FR;5;2022-02-20;247;879;6;0;941;8;0;0;0;247436;136506;2099;17;164808;2701;63;0;1
FR;5;2022-02-21;221;607;2;0;661;4;1;0;0;247657;137113;2101;17;165469;2705;64;0;1
FR;5;2022-02-22;262;545;17;0;591;17;1;0;0;247919;137658;2118;17;166060;2722;65;0;1
FR;5;2022-02-23;1909;6926;23;1;7346;43;0;0;0;249828;144584;2141;18;173406;2765;65;0;1
FR;5;2022-02-24;182;374;6;1;421;7;1;0;0;250010;144958;2147;19;173827;2772;66;0;1
FR;5;2022-02-25;336;951;13;0;1028;12;2;0;0;250346;145909;2160;19;174855;2784;68;0;1
FR;5;2022-02-26;972;3071;11;0;3333;15;2;0;0;251318;148980;2171;19;178188;2799;70;0;1
FR;5;2022-02-27;151;506;0;0;549;3;0;0;0;251469;149486;2171;19;178737;2802;70;0;1
FR;5;2022-02-28;162;369;1;0;408;1;0;0;0;251631;149855;2172;19;179145;2803;70;0;1
FR;5;2022-03-01;130;280;6;0;315;7;1;0;0;251761;150135;2178;19;179460;2810;71;0;1
FR;5;2022-03-02;1242;4156;28;3;4497;40;3;0;0;253003;154291;2206;22;183957;2850;74;0;1
FR;5;2022-03-03;121;251;5;0;271;10;1;0;0;253124;154542;2211;22;184228;2860;75;0;1
FR;5;2022-03-04;197;488;13;0;538;14;2;0;0;253321;155030;2224;22;184766;2874;77;0;1
FR;5;2022-03-05;677;1990;8;0;2243;16;2;0;0;253998;157020;2232;22;187009;2890;79;0;1
FR;5;2022-03-06;108;260;0;0;310;0;0;0;0;254106;157280;2232;22;187319;2890;79;0;1
FR;5;2022-03-07;71;228;5;0;254;3;2;0;0;254177;157508;2237;22;187573;2893;81;0;1
FR;5;2022-03-08;46;134;7;1;141;8;3;0;0;254223;157642;2244;23;187714;2901;84;0;1
FR;5;2022-03-09;911;3078;24;0;3407;36;0;0;0;255134;160720;2268;23;191121;2937;84;0;1
FR;5;2022-03-10;82;202;9;0;216;13;3;0;0;255216;160922;2277;23;191337;2950;87;0;1
FR;5;2022-03-11;148;369;13;1;426;15;0;0;0;255364;161291;2290;24;191763;2965;87;0;1
FR;5;2022-03-12;758;1613;13;1;1977;30;0;0;0;256122;162904;2303;25;193740;2995;87;0;1
FR;5;2022-03-13;78;102;0;0;135;0;0;0;0;256200;163006;2303;25;193875;2995;87;0;1
FR;5;2022-03-14;69;119;7;1;139;7;1;0;0;256269;163125;2310;26;194014;3002;88;0;1
FR;5;2022-03-15;83;99;4;0;119;7;1;0;0;256352;163224;2314;26;194133;3009;89;0;1
FR;5;2022-03-16;882;1827;15;3;2227;36;7;0;0;257234;165051;2329;29;196360;3045;96;0;1
FR;5;2022-03-17;68;123;8;4;151;10;4;0;0;257302;165174;2337;33;196511;3055;100;0;1
FR;5;2022-03-18;172;318;13;4;391;18;4;0;0;257474;165492;2350;37;196902;3073;104;0;1
FR;5;2022-03-19;752;1163;12;5;1555;33;8;0;0;258226;166655;2362;42;198457;3106;112;0;1
FR;5;2022-03-20;45;93;1;0;119;1;0;0;0;258271;166748;2363;42;198576;3107;112;0;1
FR;5;2022-03-21;71;120;10;6;136;15;8;0;0;258342;166868;2373;48;198712;3122;120;0;1
FR;5;2022-03-22;56;119;8;7;143;9;6;0;0;258398;166987;2381;55;198855;3131;126;0;1
FR;5;2022-03-23;805;1461;14;8;1878;36;9;0;0;259203;168448;2395;63;200733;3167;135;0;1
FR;5;2022-03-24;71;93;8;7;118;7;10;0;0;259274;168541;2403;70;200851;3174;145;0;1
FR;5;2022-03-25;222;293;14;8;388;18;9;0;0;259496;168834;2417;78;201239;3192;154;0;1
FR;5;2022-03-26;707;853;12;5;1273;26;6;0;1;260203;169687;2429;83;202512;3218;160;0;2
FR;5;2022-03-27;76;81;0;0;124;3;0;0;0;260279;169768;2429;83;202636;3221;160;0;2
FR;5;2022-03-28;81;93;1;2;132;3;2;0;0;260360;169861;2430;85;202768;3224;162;0;2
FR;5;2022-03-29;71;83;10;4;114;12;5;0;0;260431;169944;2440;89;202882;3236;167;0;2
FR;5;2022-03-30;823;1116;16;13;1604;29;14;0;0;261254;171060;2456;102;204486;3265;181;0;2
FR;5;2022-03-31;102;125;1;4;173;6;4;0;0;261356;171185;2457;106;204659;3271;185;0;2
FR;5;2022-04-01;114;86;7;12;135;11;12;0;1;261470;171271;2464;118;204794;3282;197;0;3
FR;5;2022-04-02;330;349;3;3;535;15;4;0;0;261800;171620;2467;121;205329;3297;201;0;3
FR;5;2022-04-03;54;59;1;0;88;1;0;0;0;261854;171679;2468;121;205417;3298;201;0;3
FR;5;2022-04-04;40;57;4;1;70;8;2;0;0;261894;171736;2472;122;205487;3306;203;0;3
FR;5;2022-04-05;53;60;6;6;75;9;5;0;0;261947;171796;2478;128;205562;3315;208;0;3
FR;5;2022-04-06;421;439;7;14;678;16;14;0;0;262368;172235;2485;142;206240;3331;222;0;3
FR;5;2022-04-07;45;69;5;7;89;7;10;0;0;262413;172304;2490;149;206329;3338;232;0;3
FR;5;2022-04-08;134;112;12;13;175;14;15;0;0;262547;172416;2502;162;206504;3352;247;0;3
FR;5;2022-04-09;311;324;2;5;511;17;5;0;0;262858;172740;2504;167;207015;3369;252;0;3
FR;5;2022-04-10;44;31;2;0;61;2;1;0;0;262902;172771;2506;167;207076;3371;253;0;3
FR;5;2022-04-11;50;60;3;2;78;4;3;0;0;262952;172831;2509;169;207154;3375;256;0;3
FR;5;2022-04-12;59;54;3;3;78;5;3;0;0;263011;172885;2512;172;207232;3380;259;0;3
FR;5;2022-04-13;382;413;3;8;606;16;8;0;0;263393;173298;2515;180;207838;3396;267;0;3
FR;5;2022-04-14;48;53;5;5;70;9;3;0;0;263441;173351;2520;185;207908;3405;270;0;3
FR;5;2022-04-15;91;111;4;4;152;5;6;0;0;263532;173462;2524;189;208060;3410;276;0;3
FR;5;2022-04-16;188;184;2;1;265;13;1;0;0;263720;173646;2526;190;208325;3423;277;0;3
FR;5;2022-04-17;12;11;1;0;17;1;0;0;0;263732;173657;2527;190;208342;3424;277;0;3
FR;5;2022-04-18;9;10;2;0;11;3;1;0;0;263741;173667;2529;190;208353;3427;278;0;3
FR;5;2022-04-19;75;71;6;1;96;6;4;0;0;263816;173738;2535;191;208449;3433;282;0;3
FR;5;2022-04-20;361;349;9;6;521;12;7;0;0;264177;174087;2544;197;208970;3445;289;0;3
FR;5;2022-04-21;42;64;9;10;71;12;14;0;0;264219;174151;2553;207;209041;3457;303;0;3
FR;5;2022-04-22;113;96;5;4;144;5;5;0;0;264332;174247;2558;211;209185;3462;308;0;3
FR;5;2022-04-23;209;193;4;2;284;11;3;0;0;264541;174440;2562;213;209469;3473;311;0;3
FR;5;2022-04-24;37;35;0;0;50;3;0;0;0;264578;174475;2562;213;209519;3476;311;0;3
FR;5;2022-04-25;69;65;1;1;102;4;1;0;0;264647;174540;2563;214;209621;3480;312;0;3
FR;5;2022-04-26;60;63;2;1;85;5;1;0;0;264707;174603;2565;215;209706;3485;313;0;3
FR;5;2022-04-27;335;316;3;7;463;14;8;0;0;265042;174919;2568;222;210169;3499;321;0;3
FR;5;2022-04-28;81;54;4;5;81;8;7;0;0;265123;174973;2572;227;210250;3507;328;0;3
FR;5;2022-04-29;117;84;5;19;118;12;17;0;0;265240;175057;2577;246;210368;3519;345;0;3
FR;5;2022-04-30;183;114;2;3;184;10;4;0;0;265423;175171;2579;249;210552;3529;349;0;3
FR;5;2022-05-01;11;7;0;0;11;0;0;0;0;265434;175178;2579;249;210563;3529;349;0;3
FR;5;2022-05-02;52;28;4;5;48;2;7;0;0;265486;175206;2583;254;210611;3531;356;0;3
FR;5;2022-05-03;87;57;2;4;84;11;4;0;0;265573;175263;2585;258;210695;3542;360;0;3
FR;5;2022-05-04;278;205;1;2;324;7;2;0;0;265851;175468;2586;260;211019;3549;362;0;3
FR;5;2022-05-05;62;32;3;4;46;5;4;0;0;265913;175500;2589;264;211065;3554;366;0;3
FR;5;2022-05-06;105;65;2;3;106;5;3;0;0;266018;175565;2591;267;211171;3559;369;0;3
FR;5;2022-05-07;171;117;2;10;180;13;7;0;0;266189;175682;2593;277;211351;3572;376;0;3
FR;5;2022-05-08;8;8;0;0;9;2;0;0;0;266197;175690;2593;277;211360;3574;376;0;3
FR;5;2022-05-09;44;34;15;3;51;16;4;0;0;266241;175724;2608;280;211411;3590;380;0;3
FR;5;2022-05-10;54;49;3;4;67;5;5;0;0;266295;175773;2611;284;211478;3595;385;0;3
FR;5;2022-05-11;327;237;12;7;344;21;11;0;0;266622;176010;2623;291;211822;3616;396;0;3
FR;5;2022-05-12;46;34;2;2;47;2;3;0;0;266668;176044;2625;293;211869;3618;399;0;3
FR;5;2022-05-13;109;83;3;8;120;8;7;0;0;266777;176127;2628;301;211989;3626;406;0;3
FR;5;2022-05-14;209;131;0;1;212;8;0;0;0;266986;176258;2628;302;212201;3634;406;0;3
FR;5;2022-05-15;22;9;2;0;18;1;1;0;0;267008;176267;2630;302;212219;3635;407;0;3
FR;5;2022-05-16;52;34;4;5;53;4;5;0;0;267060;176301;2634;307;212272;3639;412;0;3
FR;5;2022-05-17;72;40;5;0;68;2;3;0;0;267132;176341;2639;307;212340;3641;415;0;3
FR;5;2022-05-18;289;215;4;4;330;8;6;0;0;267421;176556;2643;311;212670;3649;421;0;3
FR;5;2022-05-19;45;35;5;3;42;3;4;0;0;267466;176591;2648;314;212712;3652;425;0;3
FR;5;2022-05-20;76;63;3;10;92;1;11;0;0;267542;176654;2651;324;212804;3653;436;0;3
FR;5;2022-05-21;242;166;2;3;268;17;1;0;0;267784;176820;2653;327;213072;3670;437;0;3
FR;5;2022-05-22;20;14;2;5;20;2;6;0;0;267804;176834;2655;332;213092;3672;443;0;3
FR;5;2022-05-23;42;31;4;3;42;6;3;0;0;267846;176865;2659;335;213134;3678;446;0;3
FR;5;2022-05-24;47;45;3;2;60;5;2;0;0;267893;176910;2662;337;213194;3683;448;0;3
FR;5;2022-05-25;329;258;4;1;386;16;1;0;0;268222;177168;2666;338;213580;3699;449;0;3
FR;5;2022-05-26;17;5;0;1;9;2;0;0;1;268239;177173;2666;339;213589;3701;449;0;4
FR;5;2022-05-27;99;54;4;4;89;9;3;0;0;268338;177227;2670;343;213678;3710;452;0;4
FR;5;2022-05-28;100;78;5;3;106;10;3;0;0;268438;177305;2675;346;213784;3720;455;0;4
FR;5;2022-05-29;14;14;1;0;18;2;0;0;0;268452;177319;2676;346;213802;3722;455;0;4
FR;5;2022-05-30;56;41;2;1;54;2;2;0;0;268508;177360;2678;347;213856;3724;457;0;4
FR;5;2022-05-31;57;43;1;8;62;1;8;0;0;268565;177403;2679;355;213918;3725;465;0;4
FR;5;2022-06-01;257;241;9;2;300;25;5;0;0;268822;177644;2688;357;214218;3750;470;0;4
FR;5;2022-06-02;63;61;5;0;73;9;1;0;0;268885;177705;2693;357;214291;3759;471;0;4
FR;5;2022-06-03;82;71;4;5;88;10;6;0;0;268967;177776;2697;362;214379;3769;477;0;4
FR;5;2022-06-04;157;109;2;1;187;9;1;0;0;269124;177885;2699;363;214566;3778;478;0;4
FR;5;2022-06-05;18;11;0;0;21;1;0;0;0;269142;177896;2699;363;214587;3779;478;0;4
FR;5;2022-06-06;16;12;0;1;15;0;1;0;0;269158;177908;2699;364;214602;3779;479;0;4
FR;5;2022-06-07;50;56;1;1;76;2;1;0;0;269208;177964;2700;365;214678;3781;480;0;4
FR;5;2022-06-08;283;225;3;4;332;17;2;0;0;269491;178189;2703;369;215010;3798;482;0;4
FR;5;2022-06-09;52;41;6;3;57;7;2;0;1;269543;178230;2709;372;215067;3805;484;0;5
FR;5;2022-06-10;81;72;1;1;105;6;1;0;0;269624;178302;2710;373;215172;3811;485;0;5
FR;5;2022-06-11;173;141;3;3;202;10;4;0;0;269797;178443;2713;376;215374;3821;489;0;5
FR;5;2022-06-12;17;16;0;0;19;2;0;0;0;269814;178459;2713;376;215393;3823;489;0;5
FR;5;2022-06-13;56;47;9;3;70;10;6;0;0;269870;178506;2722;379;215463;3833;495;0;5
FR;5;2022-06-14;59;56;1;4;64;6;4;0;0;269929;178562;2723;383;215527;3839;499;0;5
FR;5;2022-06-15;266;260;5;2;363;27;1;0;0;270195;178822;2728;385;215890;3866;500;0;5
FR;5;2022-06-16;47;30;5;2;44;5;2;0;0;270242;178852;2733;387;215934;3871;502;0;5
FR;5;2022-06-17;100;67;5;5;102;10;5;0;0;270342;178919;2738;392;216036;3881;507;0;5
FR;5;2022-06-18;146;95;10;2;152;26;2;0;1;270488;179014;2748;394;216188;3907;509;0;6
FR;5;2022-06-19;26;15;0;1;18;4;1;0;0;270514;179029;2748;395;216206;3911;510;0;6
FR;5;2022-06-20;56;50;8;0;62;11;2;0;0;270570;179079;2756;395;216268;3922;512;0;6
FR;5;2022-06-21;53;73;5;3;91;7;5;0;1;270623;179152;2761;398;216359;3929;517;0;7
FR;5;2022-06-22;224;248;7;9;348;33;10;0;0;270847;179400;2768;407;216707;3962;527;0;7
FR;5;2022-06-23;50;38;2;5;43;6;6;0;0;270897;179438;2770;412;216750;3968;533;0;7
FR;5;2022-06-24;91;70;12;5;101;16;8;0;0;270988;179508;2782;417;216851;3984;541;0;7
FR;5;2022-06-25;154;124;3;7;185;14;8;0;1;271142;179632;2785;424;217036;3998;549;0;8
FR;5;2022-06-26;26;19;2;0;29;5;0;0;0;271168;179651;2787;424;217065;4003;549;0;8
FR;5;2022-06-27;57;60;5;7;78;11;9;0;0;271225;179711;2792;431;217143;4014;558;0;8
FR;5;2022-06-28;70;49;8;2;69;14;5;0;0;271295;179760;2800;433;217212;4028;563;0;8
FR;5;2022-06-29;297;269;9;21;391;34;23;0;0;271592;180029;2809;454;217603;4062;586;0;8
FR;5;2022-06-30;89;57;10;12;89;17;11;0;0;271681;180086;2819;466;217692;4079;597;0;8
